"iso2c","iso3c","country","date","BN.CAB.XOKA.GD.ZS","BX.KLT.DINV.WD.GD.ZS","CC.EST","GE.EST","HD.HCI.LAYS","HD.HCI.OVRL","IQ.SCI.OVRL","IQ.SPI.OVRL","IQ.SPI.PIL1","IQ.SPI.PIL2","IQ.SPI.PIL3","IQ.SPI.PIL4","IQ.SPI.PIL5","NE.TRD.GNFS.ZS","NV.AGR.TOTL.ZS","NV.IND.MANF.ZS","NY.GDP.MKTP.PP.KD","NY.GDP.PCAP.PP.KD","PV.EST","RL.EST","RQ.EST","SE.PRM.ENRR","SE.TER.CUAT.MS.ZS","SE.TER.ENRR","SI.POV.DDAY","SI.POV.GINI","SP.POP.TOTL","VA.EST","SP.POP.TOTL_imp_tag","NY.GDP.MKTP.PP.KD_imp_tag","IQ.SPI.OVRL_imp_tag","NY.GDP.PCAP.PP.KD_imp_tag","IQ.SPI.PIL1_imp_tag","IQ.SPI.PIL2_imp_tag","IQ.SPI.PIL3_imp_tag","IQ.SPI.PIL4_imp_tag","IQ.SPI.PIL5_imp_tag","IQ.SCI.OVRL_imp_tag","NV.IND.MANF.ZS_imp_tag","NV.AGR.TOTL.ZS_imp_tag","NE.TRD.GNFS.ZS_imp_tag","HD.HCI.OVRL_imp_tag","HD.HCI.LAYS_imp_tag","SE.PRM.ENRR_imp_tag","BN.CAB.XOKA.GD.ZS_imp_tag","CC.EST_imp_tag","GE.EST_imp_tag","PV.EST_imp_tag","RQ.EST_imp_tag","RL.EST_imp_tag","VA.EST_imp_tag","BX.KLT.DINV.WD.GD.ZS_imp_tag","SI.POV.DDAY_imp_tag","SI.POV.GINI_imp_tag","SE.TER.CUAT.MS.ZS_imp_tag","SE.TER.ENRR_imp_tag","WGI.OVL","SPI.INDEX.PIL1","SPI.INDEX.PIL2","SPI.INDEX.PIL3","SPI.INDEX.PIL4","SPI.INDEX.PIL5","SPI.INDEX","SPI.DIM1.5.INDEX","SPI.DIM2.1.INDEX","SPI.DIM2.2.INDEX","SPI.DIM2.4.INDEX","SPI.DIM3.1.INDEX","SPI.DIM3.2.INDEX","SPI.DIM3.3.INDEX","SPI.DIM3.4.INDEX","SPI.DIM4.1.CEN.INDEX","SPI.DIM4.1.SVY.INDEX","SPI.DIM4.2.INDEX","SPI.DIM4.3.INDEX","SPI.DIM5.1.INDEX","SPI.DIM5.2.INDEX","SPI.DIM5.5.INDEX","SPI.D1.5.POV","SPI.D1.5.CHLD.MORT","SPI.D1.5.DT.TDS.DPPF.XP.ZS","SPI.D1.5.SAFE.MAN.WATER","SPI.D1.5.LFP","SPI.D2.1.GDDS","SPI.D2.2.Machine.readable","SPI.D2.2.Non.proprietary","SPI.D2.2.Download.options","SPI.D2.2.Metadata.available","SPI.D2.2.Terms.of.use","SPI.D2.2.Openness.subscore","SPI.D2.4.NADA","SPI.D3.1.POV","SPI.D3.2.HNGR","SPI.D3.3.HLTH","SPI.D3.4.EDUC","SPI.D3.5.GEND","SPI.D3.6.WTRS","SPI.D3.7.ENRG","SPI.D3.8.WORK","SPI.D3.9.INDY","SPI.D3.10.NEQL","SPI.D3.11.CITY","SPI.D3.12.CNSP","SPI.D3.13.CLMT","SPI.D3.15.LAND","SPI.D3.16.INST","SPI.D3.17.PTNS","SPI.D4.1.1.POPU","SPI.D4.1.2.AGRI","SPI.D4.1.3.BIZZ","SPI.D4.1.4.HOUS","SPI.D4.1.5.AGSVY","SPI.D4.1.6.LABR","SPI.D4.1.7.HLTH","SPI.D4.1.8.BZSVY","SPI.D4.2.3.CRVS","SPI.D4.3.GEO.first.admin.level","SPI.D5.1.DILG","SPI.D5.2.1.SNAU","SPI.D5.2.2.NABY","SPI.D5.2.3.CNIN","SPI.D5.2.4.CPIBY","SPI.D5.2.5.HOUS","SPI.D5.2.6.EMPL","SPI.D5.2.7.CGOV","SPI.D5.2.8.FINA","SPI.D5.2.9.MONY","SPI.D5.2.10.GSBP","SPI.D5.5.DIFI"
"ES","ESP","Spain",2015,2.01542752807183,1.92592371859084,0.631589710712433,1.15785312652588,10.2664737701416,0.708285570144653,NA,86.0908333333333,80,90.9,64.8875,75.1916666666667,95,64.1832051439024,2.73408948401435,11.294026854851,1736760610926.34,37394.055186298,0.24116013944149,0.885937511920929,0.791497886180878,102.144233703613,12.5373201370239,88.5742492675781,0.9,36.2,46444832,1.04484903812408,0,0,1,0,0,1,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.7921479021509484,80,NA,64.8875,NA,NA,NA,0.8,1,NA,NA,0.6288333333333334,0.6153333333333333,0.9375,0.521,NA,1,1,NA,1,NA,1,1,1,0,1,1,1,NA,NA,NA,NA,NA,NA,NA,0.714,0.7,0.684,0.7,0.375,0.6,0.6,0.667,0.625,0.5,0.8,0.5,1,0.875,0.667,0.375,NA,NA,0,1,1,1,1,1,1,NA,1,NA,NA,1,1,1,1,NA,1,NA,1,1
"ES","ESP","Spain",2016,3.18580462347612,3.58746392265567,0.570366203784943,1.095534324646,10.2664737701416,0.708285570144653,NA,86.0908333333333,100,90.9,69.3625,75.1916666666667,95,63.7398826295293,2.82424938533049,11.2649629403636,1789519475668.72,38497.48491577,0.402214497327805,0.965485215187073,0.99648380279541,102.130096435547,12.5373201370239,89.8067779541016,1.1,35.8,46484062,1.04162049293518,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8452840894460686,100,90.9,69.36250000000001,75.19166666666666,95,86.09083333333334,1,1,0.727,1,0.6656666666666666,0.6978333333333333,0.9375,0.521,0.6666666666666666,1,1,0.341,1,0.95,1,1,1,1,1,1,1,0.904,0.976,0.417,0.838,0.5,0.727,1,0.857,0.7,0.762,0.7,0.375,0.6,0.8,0.75,0.625,0.429,0.833,0.75,1,0.875,0.667,0.375,1,1,0,1,1,1,1,1,1,0.341,1,1,1,1,0.5,1,1,1,1,1,1,1
"ES","ESP","Spain",2017,2.80662885323038,2.40361441217038,0.5102778673172,1.00121974945068,10.78,0.743,NA,86.7870833333333,100,87.6,74.64375,76.6916666666667,95,66.6570608657952,2.787029932249,11.3279919345682,1842771293467.92,39550.1890761123,0.270845115184784,1.02350747585297,0.930574059486389,102.50511932373,12.5373201370239,91.8877410888672,0.7,34.7,46593236,1.02147972583771,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.7929839988549556,100,87.6,74.64375000000001,76.69166666666666,95,86.78708333333334,1,1,0.628,1,0.7,0.7533333333333333,1,0.6115,0.6666666666666666,1,1,0.401,1,0.95,1,1,1,1,1,1,1,0.7040000000000001,0.878,0.474,0.703,0.37799999999999995,0.628,1,0.857,0.8,0.857,0.636,0.25,0.8,0.8,0.833,0.875,0.429,0.833,0.75,1,1,0.667,0.556,1,1,0,1,1,1,1,1,1,0.401,1,1,1,1,0.5,1,1,1,1,1,1,1
"ES","ESP","Spain",2018,1.8626648318715,4.12365956451036,0.612849295139313,0.969287812709808,10.6629648208618,0.736156404018402,NA,87.8454166666667,100,90.8666666666666,75.49375,77.8666666666667,95,67.5749402546311,2.75621978985911,11.0268727483866,1884868840138.08,40276.9081639705,0.275779157876968,0.978212118148804,0.93815416097641,102.638717651367,12.924280166626,92.1748886108398,0.8,34.7,46797754,1.02965259552002,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8006558567285538,100,90.86666666666665,75.49375,77.86666666666666,95,87.84541666666665,1,1,0.726,1,0.7111666666666667,0.7741666666666667,1,0.5835,0.6666666666666666,1,1,0.4479999999999999,1,0.95,1,1,1,1,1,1,1,0.802,0.981,0.629,0.777,0.439,0.726,1,0.857,0.8,0.857,0.545,0.375,0.833,0.8,0.833,1,0.429,0.833,0.75,1,1,0.667,0.5,1,1,0,1,1,1,1,1,1,0.4479999999999999,1,1,1,1,0.5,1,1,1,1,1,1,1
"ES","ESP","Spain",2019,2.09759572078518,1.85614863696112,0.666526734828949,0.968881249427795,10.6629648208618,0.736156404018402,NA,88.8541666666667,100,90.8666666666666,75.5375,77.8666666666667,100,66.8738905174013,2.46894251605563,10.9138162347563,1922264001275.94,40782.2350436035,0.292700946331024,0.990445971488953,1.037264585495,103.185317993164,12.924280166626,91.020263671875,0.8,34.3,47134837,1.03611528873444,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.8319891293843602,100,90.86666666666665,75.53750000000001,77.86666666666666,100,88.85416666666666,1,1,0.726,1,0.6945,0.8041666666666667,1,0.547,0.6666666666666666,1,1,0.4479999999999999,1,1,1,1,1,1,1,1,1,0.802,0.981,0.629,0.777,0.439,0.726,1,0.857,0.7,0.857,0.545,0.375,0.833,0.8,0.846,1,0.429,1,0.75,1,1,0.556,0.538,1,1,0,1,1,1,1,1,1,0.4479999999999999,1,1,1,1,1,1,1,1,1,1,1,1
"ES","ESP","Spain",2020,0.629975824649831,2.86855175232123,0.71118026971817,0.854268252849579,10.5146961212158,0.728255033493042,NA,88.8541666666667,100,90.8666666666666,75.5375,77.8666666666667,100,60.1431677771427,2.87113737255018,11.0148668725721,1704559177419.92,35987.2396448422,0.411397874355316,0.862033605575562,0.755449116230011,103.410423278809,14.1927499771118,90.9548492431641,0.9,34.9,47365655,1.00441217422485,0,0,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7664568821589146,100,91.23333333333332,73.19375000000001,69.425,100,86.77041666666668,1,1,0.737,1,0.7111666666666666,0.7776666666666667,0.75,0.639,0.5,0.934,1,0.34299999999999997,1,1,1,1,1,1,1,1,1,0.85,1,0.59,0.745,0.5,0.737,1,0.714,0.636,0.857,0.727,0.5,0.833,0.8,0.846,0.889,0.714,0.667,0.75,0.5,1,0.556,0.722,1,0.5,0,1,0.67,1,1,1,1,0.34299999999999997,1,1,1,1,1,1,1,1,1,1,1,1
"EE","EST","Estonia",2000,-5.2581579929437,7.31923766598522,0.840922892093658,0.687826871871948,11.2402172088623,0.725663781166077,77.7778,80.5945833333333,40,59.5,51.96875,79.4666666666667,100,126.495610165523,3.88500958820541,15.4671728526187,24817728446.3435,17765.2075336124,0.902080297470093,0.594717025756836,1.27151811122894,104.32495880127,21.2413291931152,54.4018287658691,2.5,37.2,1396985,0.988002359867096,0,0,1,0,1,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0.8808445930480951,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"EE","EST","Estonia",2001,-5.19007918730105,9.47918147111243,0.840922892093658,0.687826871871948,11.2402172088623,0.725663781166077,77.7778,80.5945833333333,40,59.5,51.96875,79.4666666666667,100,126.456987901508,3.49396864407665,16.0502923328795,26307704018.7761,18952.1070075434,0.902080297470093,0.594717025756836,1.27151811122894,105.54216003418,21.2413291931152,58.7174797058105,2.5,37.2,1388115,0.988002359867096,0,0,1,0,1,1,1,1,1,1,0,0,0,1,1,0,0,1,1,1,1,1,1,0,1,1,1,0,0.8808445930480951,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"EE","EST","Estonia",2002,-10.5774130840721,4.59059944726891,0.739191174507141,0.66788649559021,11.2402172088623,0.725663781166077,77.7778,80.5945833333333,40,59.5,51.96875,79.4666666666667,100,123.318214706657,3.55352070544501,15.6718116017989,28089095451.9376,20364.0087374035,0.927854418754578,0.791837811470032,1.26314008235931,105.472816467285,21.2413291931152,61.7471008300781,2.5,37.2,1379350,1.0729513168335,0,0,1,0,1,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0.9104768832524618,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"EE","EST","Estonia",2003,-12.923916988731,10.5149208720017,0.9227254986763,0.880270600318909,11.2402172088623,0.725663781166077,77.7778,80.5945833333333,40,59.5,51.96875,79.4666666666667,100,122.776875234578,3.46019281311318,15.7468540530848,30223941194.377,22049.6827903416,0.894786238670349,0.770817875862122,1.17419981956482,105.654472351074,21.2413291931152,64.2222671508789,2.5,37.2,1370720,1.0705794095993,0,0,1,0,1,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.9522299071153001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"EE","EST","Estonia",2004,-11.9856294775794,8.94863599334533,0.982846856117249,0.903343915939331,11.2402172088623,0.725663781166077,77.7778,80.5945833333333,40,59.5,51.96875,79.4666666666667,100,129.978208039533,3.61949868570147,14.9202057507989,32280380501.7942,23691.1529865284,0.703926205635071,0.883017778396606,1.22550690174103,104.811653137207,21.2413291931152,65.7773971557617,1.1,33.6,1362550,1.09341907501221,0,0,1,0,0,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.9653434554735828,40,NA,NA,NA,NA,NA,0.4,1,NA,NA,0.4565,0.36733333333333335,NA,0.35,NA,0.866,NA,NA,1,NA,1,1,1,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,0.25,0.429,0.667,0.143,0.5,0.75,0.8,0.5,0.571,0.333,0,0,NA,0.4,0.5,0.2,NA,NA,0,1,1,1,0.33,1,NA,NA,1,NA,NA,1,NA,1,1,NA,1,NA,1,1
"EE","EST","Estonia",2005,-8.63470308727056,21.6743735548716,0.994831264019012,0.937840044498444,11.2402172088623,0.725663781166077,77.7778,80.5945833333333,40,59.5,51.96875,79.4666666666667,100,135.938816584636,3.28731485717963,14.6670140091878,35355547376.459,26096.9883386237,0.605274677276611,0.903708636760712,1.24708712100983,103.570648193359,21.2413291931152,67.9843521118164,0.8,33.4,1354775,0.992168545722961,0,0,1,0,0,1,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.9468183815479282,40,NA,51.96875000000001,NA,NA,NA,0.4,1,NA,NA,0.5476666666666666,0.4691666666666667,0.75,0.357,NA,0.866,NA,NA,1,NA,1,1,1,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,0.667,0.5,0.75,0.286,0.333,0.75,0.8,0.444,0.571,0.5,0.5,0,1,0.5,0.571,0.143,NA,NA,0,1,1,1,0.33,1,NA,NA,1,NA,NA,1,NA,1,1,NA,1,NA,1,1
"EE","EST","Estonia",2006,-14.9743319808362,10.3282677580747,1.0123438835144,1.14691519737244,11.2402172088623,0.725663781166077,77.7778,80.5945833333333,40,59.5,51.875,79.4666666666667,100,136.643220946677,3.14433783651327,14.4682005139683,38808222831.4188,28814.9203164655,0.736678242683411,1.12973201274872,1.29370141029358,102.761779785156,21.2413291931152,68.7950820922852,0.8,33.7,1346810,1.06822168827057,0,0,1,0,0,1,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0645987391471867,40,NA,51.87500000000001,NA,NA,NA,0.4,1,NA,NA,0.5476666666666666,0.48783333333333334,0.75,0.2935,NA,0.934,NA,NA,1,NA,1,1,1,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,0.667,0.5,0.75,0.333,0.286,0.75,0.8,0.556,0.571,0.5,0.5,0,1,0.5,0.444,0.143,NA,NA,0,1,1,1,0.67,1,NA,NA,1,NA,NA,1,NA,1,1,NA,1,NA,1,1
"EE","EST","Estonia",2007,-14.8027795878608,13.5111961567385,0.967807710170746,1.00763607025146,11.2402172088623,0.725663781166077,77.7778,80.5945833333333,40,59.5,52.125,79.4666666666667,100,133.987601252435,3.92554044689292,13.8700059397608,41749552573.3083,31140.5798350899,0.634109556674957,1.12227547168732,1.32278323173523,101.679817199707,21.2413291931152,68.8220596313477,0.4,31.2,1340680,1.07301092147827,0,0,1,0,0,1,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0212704936663304,40,NA,52.12500000000001,NA,NA,NA,0.4,1,NA,NA,0.5661666666666667,0.476,0.75,0.2935,NA,0.934,NA,NA,1,NA,1,1,1,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,0.667,0.5,0.75,0.444,0.286,0.75,0.8,0.556,0.5,0.5,0.5,0,1,0.5,0.444,0.143,NA,NA,0,1,1,1,0.67,1,NA,NA,1,NA,NA,1,NA,1,1,NA,1,NA,1,1
"EE","EST","Estonia",2008,-8.85896815511953,8.12295909046486,0.952435076236725,1.15763688087463,11.2402172088623,0.725663781166077,77.7778,80.5945833333333,40,59.5,53.1,79.4666666666667,100,136.689051143382,3.40143713491535,13.7449464630778,39606965135.4168,29621.7645299993,0.571973562240601,1.15543973445892,1.38836634159088,100.795516967773,21.2413291931152,67.8356094360352,0.4,31.9,1337090,1.09165287017822,0,0,1,0,0,1,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1.052917410929996,40,NA,53.1,NA,NA,NA,0.4,1,NA,NA,0.5661666666666667,0.48333333333333334,0.75,0.34950000000000003,NA,0.934,NA,NA,1,NA,1,1,1,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,0.667,0.5,0.75,0.444,0.286,0.75,0.8,0.6,0.5,0.5,0.5,0,1,0.5,0.556,0.143,NA,NA,0,1,1,1,0.67,1,NA,NA,1,NA,NA,1,NA,1,1,NA,1,NA,1,1
"EE","EST","Estonia",2009,2.67764903743671,9.50590313222057,1.00068259239197,1.00224792957306,11.2402172088623,0.725663781166077,77.7778,80.5945833333333,40,59.5,53.79375,79.4666666666667,100,116.764747673625,2.47116868442475,12.2900700375096,33812840409.0844,25337.175235261,0.567619025707245,1.12465858459473,1.39269268512726,100.181121826172,21.2413291931152,67.8494186401367,0.6,31.4,1334515,1.08552134037018,0,0,1,0,0,1,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0289036929607407,40,NA,53.79375000000001,NA,NA,NA,0.4,1,NA,NA,0.5661666666666667,0.48333333333333334,0.75,0.405,NA,0.934,NA,NA,1,NA,1,1,1,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,0.667,0.5,0.75,0.444,0.286,0.75,0.8,0.6,0.5,0.5,0.5,0,1,0.5,0.667,0.143,NA,NA,0,1,1,1,0.67,1,NA,NA,1,NA,NA,1,NA,1,1,NA,1,NA,1,1
"EE","EST","Estonia",2010,1.74373891815194,13.2776301644786,0.989536285400391,1.07666647434235,11.2402172088623,0.725663781166077,77.7778,80.5945833333333,60,59.5,56,79.4666666666667,100,143.678224078619,3.17107206970876,13.748977942831,34639315872.6079,26015.7463509325,0.661366999149323,1.15312993526459,1.38820207118988,99.5972671508789,21.2413291931152,68.7101593017578,0.8,32,1331475,1.10565173625946,0,0,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0624255836009988,60,NA,56.00000000000001,NA,NA,NA,0.6,1,NA,NA,0.5768333333333333,0.5296666666666667,0.7855,0.375,NA,0.934,NA,NA,1,NA,1,1,1,0,0,1,1,NA,NA,NA,NA,NA,NA,NA,0.667,0.5,0.765,0.5,0.429,0.6,0.8,0.545,0.5,0.5,0.5,0.333,1,0.571,0.625,0.125,NA,NA,0,1,1,1,0.67,1,NA,NA,1,NA,NA,1,NA,1,1,NA,1,NA,1,1
"EE","EST","Estonia",2011,1.31054458004806,4.82100708113244,1.04544830322266,1.06727397441864,11.2402172088623,0.725663781166077,77.7778,80.5945833333333,60,59.5,57.01875,79.4666666666667,100,167.391979831694,3.67986795909351,14.608938065111,37155198682.8146,27990.136407635,0.611041307449341,1.17581498622894,1.38531708717346,99.042839050293,21.2413291931152,71.0235290527344,1,32.5,1327439,1.13372588157654,0,0,1,0,0,1,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0697702566782634,60,NA,57.01875,NA,NA,NA,0.6,1,NA,NA,0.5768333333333333,0.536,0.7855,0.4375,NA,0.934,NA,NA,1,NA,1,1,1,0,0,1,1,NA,NA,NA,NA,NA,NA,NA,0.667,0.5,0.765,0.5,0.429,0.6,0.8,0.583,0.5,0.5,0.5,0.333,1,0.571,0.625,0.25,NA,NA,0,1,1,1,0.67,1,NA,NA,1,NA,NA,1,NA,1,1,NA,1,NA,1,1
"EE","EST","Estonia",2012,-1.87568990442943,7.76458523010248,1.08829832077026,0.945922076702118,11.2402172088623,0.725663781166077,77.7778,80.5945833333333,60,59.5,59.575,79.4666666666667,100,170.759926419412,3.31546320909195,14.0086484763194,38354642990.0875,28997.3228845385,0.636465191841125,1.15094149112701,1.4102840423584,98.3196105957031,21.2413291931152,72.9364700317383,0.7,32.9,1322696,1.1119246482849101,0,0,1,0,0,1,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0573059618473037,60,NA,59.575,NA,NA,NA,0.6,1,NA,NA,0.6171666666666666,0.5638333333333333,0.7855,0.4375,NA,0.934,NA,NA,1,NA,1,1,1,0,0,1,1,NA,NA,NA,NA,NA,NA,NA,0.667,0.5,0.765,0.6,0.571,0.6,0.8,0.583,0.5,0.667,0.5,0.333,1,0.571,0.625,0.25,NA,NA,0,1,1,1,0.67,1,NA,NA,1,NA,NA,1,NA,1,1,NA,1,NA,1,1
"EE","EST","Estonia",2013,0.300251868541701,4.37152766625209,1.18153917789459,0.967353165149689,11.2402172088623,0.725663781166077,77.7778,80.5945833333333,60,59.5,61.8375,79.4666666666667,100,166.452834530816,3.08811099529242,13.7349408676023,38914018086.7518,29525.1188635117,0.748215436935425,1.19148790836334,1.4392409324646,97.6795196533203,21.2413291931152,75.4523162841797,0.9,35.1,1317997,1.11684858798981,0,0,1,0,0,1,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1.1074475347995756,60,NA,61.83749999999999,NA,NA,NA,0.6,1,NA,NA,0.6775,0.5756666666666667,0.75,0.4375,NA,0.934,NA,NA,1,NA,1,1,1,0,0,1,1,NA,NA,NA,NA,NA,NA,NA,1,0.5,0.765,0.7,0.5,0.6,0.8,0.583,0.571,0.667,0.5,0.333,1,0.5,0.625,0.25,NA,NA,0,1,1,1,0.67,1,NA,NA,1,NA,NA,1,NA,1,1,NA,1,NA,1,1
"EE","EST","Estonia",2014,0.649750215813143,6.6893554770491,1.2990083694458,1.01201784610748,11.2402172088623,0.725663781166077,77.7778,80.5945833333333,60,59.5,63.175,79.4666666666667,100,160.241474731979,3.16426999575923,14.1820927198247,40085861824.8865,30494.0963031973,0.780257880687714,1.36998879909515,1.67060923576355,97.5922622680664,21.2413291931152,76.2024536132812,0.8,34.6,1314545,1.1703360080719,0,0,1,0,0,1,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1.217036356528599,60,NA,63.175,NA,NA,NA,0.6,1,NA,NA,0.7201666666666666,0.5478333333333333,0.75,0.5,NA,0.934,NA,NA,1,NA,1,1,1,0,0,1,1,NA,NA,NA,NA,NA,NA,NA,1,0.556,0.765,0.7,0.5,0.8,0.8,0.583,0.571,0.5,0.5,0.333,1,0.5,0.75,0.25,NA,NA,0,1,1,1,0.67,1,NA,NA,1,NA,NA,1,NA,1,1,NA,1,NA,1,1
"EE","EST","Estonia",2015,1.76173459073241,-3.12556273605922,1.25554597377777,1.03646206855774,11.2402172088623,0.725663781166077,77.7778,80.5945833333333,80,59.5,66.7375,79.4666666666667,100,150.937189701775,2.85804688997265,13.9059311741028,40828660880.2311,31038.8046287051,0.613857269287109,1.30043995380402,1.65832471847534,96.8803634643555,21.2413291931152,76.2792892456055,0.6,32.7,1315407,1.18688273429871,0,0,1,0,0,1,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1.175252119700115,80,NA,66.7375,NA,NA,NA,0.8,1,NA,NA,0.7255,0.6328333333333334,0.75,0.514,NA,0.934,1,NA,1,NA,1,1,1,0,1,1,1,NA,NA,NA,NA,NA,NA,NA,1,0.7,0.778,0.7,0.375,0.8,0.8,0.583,0.714,0.6,0.6,0.5,1,0.5,0.778,0.25,NA,NA,0,1,1,1,0.67,1,1,NA,1,NA,NA,1,1,1,1,NA,1,NA,1,1
"EE","EST","Estonia",2016,1.24855737986655,3.84567283747769,1.23113560676575,1.05531477928162,11.2402172088623,0.725663781166077,77.7778,80.5945833333333,100,59.5,64.00625,79.4666666666667,100,150.408696743733,2.11360999746642,13.8864975990796,42117035737.1515,32008.9343566614,0.662796258926392,1.1927490234375,1.68796372413635,97.2923431396484,21.2413291931152,73.0334320068359,0.5,31.2,1315790,1.20804572105408,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1.1730008522669486,100,59.5,64.00625,79.46666666666667,100,80.59458333333333,1,1,0.785,0,0.7136666666666667,0.6551666666666667,0.5,0.514,0.6666666666666666,0.934,1,0.578,1,1,1,1,1,1,1,1,1,1,1,0.5,0.925,0.5,0.785,0,0.857,0.7,0.85,0.7,0.375,0.8,0.8,0.667,0.714,0.5,0.5,0.75,0.5,0.5,0.778,0.25,1,1,0,1,1,1,0.67,1,1,0.578,1,1,1,1,1,1,1,1,1,1,1,1
"EE","EST","Estonia",2017,2.27981902997327,6.44685216619249,1.20257091522217,1.07227087020874,11.36,0.747,77.7778,80.1879166666667,100,58.8666666666667,71.63125,70.4416666666667,100,147.563722396444,2.38620546594402,13.6109739798589,44556473262.6919,33821.93290847,0.642369627952576,1.24759435653687,1.63365566730499,97.2500534057617,21.2413291931152,72.1369781494141,0.3,30.4,1317384,1.21444833278656,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.1688182950019843,100,58.86666666666667,71.63125000000001,70.44166666666666,100,80.18791666666667,1,1,0.7659999999999999,0,0.7511666666666666,0.7236666666666667,0.639,0.667,0.6666666666666666,0.866,1,0.285,1,1,1,1,1,1,1,1,1,1,1,0.8320000000000001,1,0,0.7659999999999999,0,0.857,0.8,0.9,0.7,0.25,1,0.8,0.75,0.875,0.5,0.667,0.75,0.5,0.778,0.778,0.556,1,1,0,1,1,1,0.33,1,1,0.285,1,1,1,1,1,1,1,1,1,1,1,1
